x,y,z
-4.976929999999999965e-01,9.398347499999999410e-01,1.660782499999999828e+00
-4.980090000000000350e-01,9.681524999999999714e-01,1.661601999999999801e+00
-4.989656666666666962e-01,9.936270000000000380e-01,1.664481666666666859e+00
-4.964926666666666932e-01,1.023268000000000066e+00,1.607212666666666623e+00
-4.982739999999999947e-01,1.051251500000000005e+00,1.612521499999999941e+00
-4.946319999999999606e-01,1.091600000000000126e+00,1.601037499999999891e+00
-4.936740000000000017e-01,1.104187999999999947e+00,1.598003999999999980e+00
-4.979140000000000232e-01,1.074753333333333449e+00,1.611258999999999775e+00
-4.983179999999999832e-01,1.020773666666666690e+00,1.662235666666666667e+00
-4.990223333333332900e-01,1.051421666666666477e+00,1.664278333333333082e+00
-4.979827500000000295e-01,1.083555499999999894e+00,1.660746000000000056e+00
-4.993870000000000253e-01,1.117123499999999936e+00,1.665002499999999941e+00
-4.986269999999999869e-01,9.044299999999999562e-01,1.736585333333333425e+00
-5.002003333333333579e-01,9.353329999999999700e-01,1.741637666666666640e+00
-4.984219999999999762e-01,9.598146666666665938e-01,1.735511333333333184e+00
-4.990603333333333835e-01,9.897423333333333906e-01,1.737439666666666715e+00
-4.999556666666666871e-01,1.020782999999999996e+00,1.740221999999999936e+00
-4.985040000000000027e-01,1.052020750000000060e+00,1.735142000000000184e+00
-4.986720000000000041e-01,1.082494000000000067e+00,1.735492499999999882e+00
-4.982496666666667018e-01,1.106949333333333341e+00,1.733906666666666707e+00
-4.960720000000000129e-01,1.171394000000000046e+00,1.604959000000000024e+00
-4.987329999999999264e-01,1.136828666666666487e+00,1.613380666666666796e+00
-4.980434999999999723e-01,1.160816000000000070e+00,1.611102000000000034e+00
-4.988583333333333480e-01,1.199735666666666534e+00,1.613359666666666747e+00
-4.989695000000000102e-01,1.226847000000000021e+00,1.613526000000000016e+00
-4.981523333333333636e-01,1.139710000000000001e+00,1.660911666666666564e+00
-4.990944999999999965e-01,1.168120500000000117e+00,1.663727500000000026e+00
-5.004536666666666855e-01,1.198161999999999949e+00,1.667862000000000178e+00
-4.993536666666666957e-01,1.227711333333333377e+00,1.664156333333333349e+00
-4.938825000000000021e-01,1.278964999999999907e+00,1.597512500000000113e+00
-4.997276666666666256e-01,1.256285666666666634e+00,1.615671999999999997e+00
-4.980809999999999960e-01,1.273951999999999973e+00,1.610481999999999969e+00
-4.995700000000000141e-01,1.261392000000000069e+00,1.664620666666666748e+00
-4.969040000000000123e-01,1.276391999999999971e+00,1.656017000000000072e+00
-4.997169999999999668e-01,1.141669333333333425e+00,1.738577666666666799e+00
-4.979923333333333701e-01,1.168993333333333329e+00,1.732611666666666439e+00
-4.994629999999999903e-01,1.194217000000000084e+00,1.737360000000000015e+00
-5.005710000000000992e-01,1.229949500000000029e+00,1.740819000000000116e+00
-5.014250000000000096e-01,1.210209000000000090e+00,1.743816000000000033e+00
-5.013769999999999616e-01,1.232078000000000007e+00,1.743503000000000025e+00
-4.930640000000000023e-01,1.282097499999999890e+00,1.715317999999999898e+00
-4.976609999999999645e-01,1.255437666666666674e+00,1.730896999999999908e+00
-4.954370000000000163e-01,1.271771999999999903e+00,1.723335000000000061e+00
-5.008247500000000407e-01,9.085630000000000095e-01,1.805167750000000071e+00
-4.977149999999999630e-01,9.353239999999999332e-01,1.794145666666666417e+00
-5.000786666666666713e-01,9.689696666666666180e-01,1.802132000000000067e+00
-4.991160000000000596e-01,9.960803333333333454e-01,1.798584333333333340e+00
-4.975720000000000143e-01,9.101369999999999738e-01,1.855264000000000024e+00
-4.979180000000000272e-01,9.396499999999999853e-01,1.856295000000000028e+00
-4.981025000000000036e-01,9.939755000000000118e-01,1.856552999999999898e+00
-4.992110000000000158e-01,1.025911666666666777e+00,1.798698999999999826e+00
-4.981539999999999857e-01,1.053594000000000142e+00,1.794817666666666645e+00
-4.983683333333333021e-01,1.084624666666666792e+00,1.795339000000000018e+00
-4.990250000000000519e-01,1.112060999999999966e+00,1.797426999999999886e+00
-4.979050000000000420e-01,1.116576499999999861e+00,1.854918999999999984e+00
-4.991265000000000285e-01,8.989319999999999533e-01,1.860972000000000071e+00
-4.994064999999999754e-01,9.281995000000000662e-01,1.861765000000000114e+00
-5.002516666666666501e-01,9.639963333333333440e-01,1.864551999999999987e+00
-4.993409999999999793e-01,9.817679999999999740e-01,1.861126000000000058e+00
-4.979669999999999930e-01,8.972689999999999833e-01,1.946533000000000069e+00
-4.990399999999999836e-01,9.790039999999999853e-01,1.949983000000000022e+00
-4.986369999999999969e-01,9.882940000000000058e-01,1.948371999999999993e+00
-5.007359999999999589e-01,1.024862666666666700e+00,1.865846333333333051e+00
-4.996736666666666271e-01,1.053044000000000091e+00,1.861793333333333189e+00
-5.004563333333333919e-01,1.085908666666666633e+00,1.864376666666666793e+00
-4.989219999999999766e-01,1.103207000000000049e+00,1.858697999999999961e+00
-4.980186666666666651e-01,1.048816666666666508e+00,1.945536333333333312e+00
-4.991430000000000033e-01,1.072465000000000002e+00,1.949637000000000064e+00
-4.983609999999999984e-01,1.124201999999999924e+00,1.946245000000000003e+00
-4.982693333333332864e-01,1.136469333333333553e+00,1.794618333333333426e+00
-4.986160000000000037e-01,1.169355333333333524e+00,1.795587333333333424e+00
-4.997135000000000327e-01,1.199317999999999884e+00,1.799192499999999972e+00
-4.989683333333334025e-01,1.224945666666666710e+00,1.796412666666666658e+00
-4.947829999999999728e-01,1.281147999999999954e+00,1.781433000000000044e+00
-4.990303333333332980e-01,1.258812000000000042e+00,1.796382333333333525e+00
-4.974049999999999860e-01,1.277055000000000051e+00,1.790589999999999904e+00
-4.954635000000000011e-01,1.275764000000000120e+00,1.844892999999999894e+00
-4.995539999999999425e-01,1.141976500000000172e+00,1.860692999999999930e+00
-5.000726666666666098e-01,1.170391333333333339e+00,1.862355666666666743e+00
-5.008909999999999751e-01,1.200014499999999984e+00,1.865092999999999890e+00
-5.013874999999999860e-01,1.223656000000000077e+00,1.866711500000000079e+00
-4.989259999999999806e-01,1.180682999999999927e+00,1.947953999999999963e+00
-4.984799999999999787e-01,1.190727000000000091e+00,1.946174000000000071e+00
-5.007937500000000375e-01,1.256102750000000157e+00,1.864321249999999930e+00
-4.924060000000000104e-01,1.277285999999999921e+00,1.922325999999999979e+00
-4.967074999999999685e-01,1.260187000000000168e+00,1.938868499999999884e+00
-4.940069999999999739e-01,1.270126000000000088e+00,1.928490999999999955e+00
-3.423789999999999889e-01,1.269533999999999940e+00,1.599153000000000047e+00
-4.419469999999999787e-01,1.278037857142857225e+00,1.595567857142857093e+00
-3.602719999999999811e-01,1.277531363636363659e+00,1.590731090909091039e+00
-4.481680000000000108e-01,1.277979399999999988e+00,1.617095600000000077e+00
-3.630086000000000146e-01,1.276333699999999904e+00,1.615943800000000152e+00
-2.649730000000000141e-01,1.269023000000000012e+00,1.602886000000000033e+00
-1.715224999999999944e-01,1.268409000000000120e+00,1.592174500000000048e+00
-2.719446666666666679e-01,1.276714111111111105e+00,1.596039555555555545e+00
-2.013324285714285788e-01,1.276977428571428819e+00,1.590361142857142918e+00
-2.776396363636363662e-01,1.277762545454545595e+00,1.619261545454545370e+00
-1.899390999999999996e-01,1.278545400000000054e+00,1.616955399999999710e+00
-4.686969999999999748e-01,1.267819000000000029e+00,1.633823999999999943e+00
-4.555895714285714271e-01,1.279007999999999923e+00,1.640769142857142926e+00
-3.601916666666666322e-01,1.278073444444444373e+00,1.640741444444444141e+00
-4.370951111111110454e-01,1.279455666666666325e+00,1.666512999999999911e+00
-3.582010000000000471e-01,1.280559000000000003e+00,1.662311125000000001e+00
-2.781711250000000191e-01,1.276867374999999916e+00,1.639361499999999694e+00
-1.884935454545454137e-01,1.278694727272727372e+00,1.643261181818181704e+00
-2.736772857142856785e-01,1.279783857142856807e+00,1.662991285714285672e+00
-1.838103749999999981e-01,1.277290749999999919e+00,1.663127499999999870e+00
-7.443266666666666087e-02,1.268151333333333408e+00,1.596541666666666748e+00
1.262199999999999954e-02,1.269762000000000057e+00,1.604343999999999992e+00
-1.099446249999999903e-01,1.277460625000000016e+00,1.594574374999999877e+00
-1.174742857142857186e-02,1.273979428571428318e+00,1.591538714285714473e+00
-1.056254444444444385e-01,1.276882111111111051e+00,1.616098111111111235e+00
-2.774462500000000192e-02,1.279463749999999900e+00,1.617593000000000059e+00
1.279025000000000023e-01,1.267395000000000049e+00,1.595817499999999889e+00
6.035436363636363655e-02,1.275990090909090879e+00,1.594256727272727492e+00
1.542623750000000071e-01,1.278669874999999845e+00,1.593116375000000140e+00
1.439650000000000096e-01,1.269095000000000084e+00,1.608397000000000077e+00
6.618999999999999884e-02,1.277615272727272711e+00,1.617836181818182117e+00
1.530687777777778036e-01,1.281291222222222137e+00,1.617969555555555772e+00
-1.094324545454545411e-01,1.278183909090909065e+00,1.639430909090909161e+00
-1.427263636363636408e-02,1.278596545454545375e+00,1.640703818181818097e+00
-9.840959999999999985e-02,1.276277700000000070e+00,1.661423699999999837e+00
-1.703728571428571661e-02,1.278858000000000050e+00,1.663803285714285707e+00
7.362837500000000979e-02,1.280772249999999834e+00,1.642053875000000218e+00
1.640815000000000190e-01,1.279350333333333367e+00,1.639212083333333458e+00
6.376099999999999823e-02,1.279556416666666641e+00,1.661117916666666749e+00
1.546961249999999899e-01,1.280636249999999920e+00,1.660745500000000208e+00
-4.432241428571428443e-01,1.277592999999999979e+00,1.684865714285714189e+00
-3.610019090909091233e-01,1.278524181818181837e+00,1.684734727272727550e+00
-4.505704444444444401e-01,1.277822555555555573e+00,1.707692000000000210e+00
-3.603263749999999765e-01,1.277937000000000101e+00,1.710098124999999580e+00
-2.806627500000000164e-01,1.280319000000000207e+00,1.686358166666666714e+00
-1.879366666666666408e-01,1.278921416666666699e+00,1.686196249999999841e+00
-2.812910000000000132e-01,1.269959000000000060e+00,1.705508000000000024e+00
-2.787115714285713919e-01,1.277933428571428554e+00,1.709581285714285581e+00
-1.892962222222221991e-01,1.279454000000000091e+00,1.710224222222222146e+00
-4.572570000000000801e-01,1.277856857142857239e+00,1.734728714285714180e+00
-3.614611999999999825e-01,1.280075700000000261e+00,1.732536200000000193e+00
-4.450425714285713985e-01,1.276532571428571572e+00,1.753391142857142926e+00
-3.616344999999999699e-01,1.280530750000000051e+00,1.755673000000000261e+00
-2.834624000000000033e-01,1.277877799999999953e+00,1.731102200000000035e+00
-1.948973333333333391e-01,1.280478000000000005e+00,1.730124111111110974e+00
-2.746262500000000162e-01,1.278492625000000160e+00,1.753329500000000207e+00
-1.864796999999999982e-01,1.280585599999999769e+00,1.753495399999999815e+00
-9.945633333333332715e-02,1.277921555555555644e+00,1.687918111111111008e+00
-1.843833333333333088e-02,1.279126444444444566e+00,1.683954555555555732e+00
-9.508742857142858662e-02,1.276591000000000031e+00,1.706187285714285462e+00
-2.036312499999999928e-02,1.278943250000000198e+00,1.707379250000000237e+00
6.329088888888889652e-02,1.280153000000000096e+00,1.683897111111110956e+00
1.537603999999999915e-01,1.280349299999999690e+00,1.681896399999999847e+00
7.320090909090909426e-02,1.280547636363636554e+00,1.706178454545454803e+00
1.515305454545454455e-01,1.279424545454545648e+00,1.707399909090908885e+00
-1.028623333333333334e-01,1.279629777777777644e+00,1.732250111111111268e+00
-1.079657142857142968e-02,1.282478999999999925e+00,1.729331999999999869e+00
-1.063043750000000065e-01,1.277386874999999922e+00,1.752105499999999871e+00
-1.515372727272727357e-02,1.280724090909090895e+00,1.753097000000000127e+00
1.139239999999999975e-01,1.268472000000000044e+00,1.739308999999999994e+00
6.097000000000000336e-02,1.279506624999999786e+00,1.730139250000000128e+00
1.481926666666666670e-01,1.280832888888888910e+00,1.731367222222222502e+00
6.839525000000000465e-02,1.280336999999999836e+00,1.751030124999999993e+00
1.561535714285713916e-01,1.281268999999999991e+00,1.750827714285714265e+00
1.992029999999999912e-01,1.267732999999999999e+00,1.587761999999999896e+00
2.471538333333333226e-01,1.278876999999999819e+00,1.596192333333333435e+00
3.301665714285714759e-01,1.282573642857142593e+00,1.592218999999999829e+00
2.408253999999999950e-01,1.281733199999999906e+00,1.616304899999999822e+00
3.227743000000000140e-01,1.280821599999999894e+00,1.617959399999999714e+00
4.078542500000000293e-01,1.281507500000000022e+00,1.594969875000000092e+00
4.971378181818182918e-01,1.281013999999999875e+00,1.593045272727272810e+00
4.133526363636363943e-01,1.283654090909090550e+00,1.616412636363636413e+00
5.038067500000000809e-01,1.281856125000000013e+00,1.618052374999999987e+00
2.438478888888889196e-01,1.280439555555555664e+00,1.637842111111111221e+00
3.283657999999999855e-01,1.279877500000000001e+00,1.639040399999999620e+00
2.449268000000000001e-01,1.279778000000000082e+00,1.660871999999999904e+00
3.270938999999999930e-01,1.281027600000000266e+00,1.664570100000000163e+00
4.159525000000000028e-01,1.282721833333333672e+00,1.641921833333332970e+00
4.958924000000000665e-01,1.282652099999999962e+00,1.639962999999999838e+00
4.130397499999999833e-01,1.279577374999999906e+00,1.660071749999999735e+00
4.920397142857143025e-01,1.279963285714285748e+00,1.662021285714285757e+00
5.873962222222223195e-01,1.283869111111111128e+00,1.597097777777777727e+00
6.786344444444445401e-01,1.281797444444444434e+00,1.595097111111111188e+00
5.810696250000000340e-01,1.283402375000000095e+00,1.616590125000000100e+00
6.654446666666666843e-01,1.281469666666666729e+00,1.616136999999999713e+00
7.495559999999998890e-01,1.280740999999999907e+00,1.592641125000000102e+00
8.427878749999999641e-01,1.281284249999999902e+00,1.594745499999999927e+00
7.581632500000000663e-01,1.280530624999999922e+00,1.615649375000000054e+00
8.518896249999999837e-01,1.283037249999999796e+00,1.617442374999999988e+00
5.886417000000000455e-01,1.281897799999999865e+00,1.638174599999999925e+00
6.725959999999999717e-01,1.279149249999999904e+00,1.639519125000000077e+00
5.494229999999999947e-01,1.268432999999999922e+00,1.670241000000000087e+00
5.841932727272728387e-01,1.280795818181818202e+00,1.664593363636363454e+00
6.679726249999999865e-01,1.279560500000000101e+00,1.663642749999999948e+00
7.553381428571428469e-01,1.278451999999999922e+00,1.636580000000000146e+00
8.324393333333333089e-01,1.279581999999999775e+00,1.636797500000000127e+00
7.557433000000000067e-01,1.280040000000000067e+00,1.663145799999999896e+00
8.537797500000000595e-01,1.282157624999999967e+00,1.662852750000000102e+00
2.367034545454545225e-01,1.281068454545454705e+00,1.687234363636363810e+00
3.168721111111110766e-01,1.280334333333333463e+00,1.687920444444444446e+00
2.397634444444444457e-01,1.279477666666666957e+00,1.710467444444444318e+00
3.313843000000000205e-01,1.279660100000000078e+00,1.706791900000000028e+00
4.114199000000000050e-01,1.281829500000000177e+00,1.685167499999999929e+00
5.053446999999999800e-01,1.280525299999999866e+00,1.684085200000000171e+00
4.147944545454546050e-01,1.281361272727272738e+00,1.709661818181817949e+00
4.993818749999999751e-01,1.281907750000000235e+00,1.710927250000000122e+00
2.366794285714285684e-01,1.277451571428571464e+00,1.729925857142857293e+00
3.226040000000000019e-01,1.279239142857143019e+00,1.730092714285714317e+00
2.404983333333333417e-01,1.281140888888888885e+00,1.755111999999999783e+00
3.373515000000000263e-01,1.283158875000000032e+00,1.753749000000000002e+00
4.097624285714286385e-01,1.279661142857142719e+00,1.731810571428571421e+00
4.963748571428571177e-01,1.280981714285714279e+00,1.730687000000000086e+00
4.155153333333332921e-01,1.280608777777777707e+00,1.755334333333333774e+00
4.925566250000000257e-01,1.279778375000000246e+00,1.751513249999999911e+00
5.782338000000000200e-01,1.279281399999999902e+00,1.688277599999999934e+00
6.634738333333333182e-01,1.281741333333333399e+00,1.686354666666666668e+00
5.871220000000000327e-01,1.269689999999999985e+00,1.717850000000000099e+00
5.829341250000000807e-01,1.280979375000000253e+00,1.707560874999999756e+00
6.699568888888888241e-01,1.282813666666666741e+00,1.707979666666666674e+00
7.587053333333333427e-01,1.281317166666666507e+00,1.688494500000000009e+00
8.401144999999999863e-01,1.280928500000000136e+00,1.686514333333333449e+00
7.529814285714285793e-01,1.277650857142857088e+00,1.707745000000000291e+00
8.403221666666667033e-01,1.280704666666666602e+00,1.706757999999999997e+00
5.853465714285713828e-01,1.281305857142857274e+00,1.731933285714285731e+00
6.718837272727273824e-01,1.279417272727272570e+00,1.734850545454545312e+00
5.830507500000000620e-01,1.278951999999999867e+00,1.751420500000000047e+00
6.693910000000000693e-01,1.279225399999999846e+00,1.757850399999999924e+00
7.556771666666666221e-01,1.281718833333333363e+00,1.732994166666666613e+00
8.427470000000000239e-01,1.282772285714285587e+00,1.729910571428571631e+00
7.503956000000000515e-01,1.281630999999999965e+00,1.754318000000000044e+00
8.486365000000000158e-01,1.280638500000000235e+00,1.753224833333333343e+00
-4.447041249999999502e-01,1.278501250000000145e+00,1.777598624999999988e+00
-3.680209999999999315e-01,1.279006777777777826e+00,1.778391222222222012e+00
-4.618922000000000305e-01,1.279820599999999864e+00,1.801893799999999768e+00
-3.661826249999999838e-01,1.276347874999999910e+00,1.798826625000000234e+00
-2.772042000000000117e-01,1.280098399999999748e+00,1.778696100000000113e+00
-1.905417499999999820e-01,1.277260625000000038e+00,1.775059375000000106e+00
-2.760340000000000571e-01,1.278670666666666733e+00,1.799242166666666698e+00
-1.908167499999999794e-01,1.280383125000000177e+00,1.800161000000000122e+00
-4.457346249999999954e-01,1.278357624999999942e+00,1.821183375000000160e+00
-3.476552500000000268e-01,1.280297500000000088e+00,1.825010624999999997e+00
-4.379044285714285833e-01,1.280678857142857341e+00,1.848672571428571221e+00
-3.630183750000000598e-01,1.280289124999999917e+00,1.848344250000000022e+00
-2.686792857142857316e-01,1.279167142857142947e+00,1.822484571428571565e+00
-1.909872222222222526e-01,1.278664444444444381e+00,1.822219000000000033e+00
-2.756228333333333169e-01,1.278672999999999949e+00,1.846220666666666510e+00
-1.975108571428571824e-01,1.278132142857142828e+00,1.846168857142857167e+00
-9.611862499999999920e-02,1.280237875000000081e+00,1.776910249999999802e+00
-1.056487499999999961e-02,1.278866375000000000e+00,1.776422000000000168e+00
-1.077212222222222043e-01,1.278523111111111055e+00,1.799570222222222515e+00
-1.817566666666666636e-02,1.280410000000000048e+00,1.802322222222222159e+00
7.198550000000000781e-02,1.277416749999999990e+00,1.771316625000000089e+00
1.547978000000000132e-01,1.281042300000000189e+00,1.774197600000000152e+00
6.555645454545454276e-02,1.280659999999999910e+00,1.800811090909091083e+00
1.494972222222222258e-01,1.279920444444444527e+00,1.799508333333333487e+00
-1.046020000000000144e-01,1.279207333333333141e+00,1.825985333333333349e+00
-1.699133333333333398e-02,1.281822333333333397e+00,1.824545166666666773e+00
-1.054942857142857210e-01,1.280400000000000205e+00,1.851208428571428755e+00
-9.738300000000000081e-03,1.276793799999999646e+00,1.841938299999999584e+00
7.454266666666665986e-02,1.280871333333333473e+00,1.824214666666666984e+00
1.582094444444444581e-01,1.279445777777777682e+00,1.825165888888888643e+00
9.126800000000000190e-02,1.269702000000000108e+00,1.855447999999999986e+00
7.507244444444444165e-02,1.277346555555555652e+00,1.843051222222222396e+00
1.563871666666666604e-01,1.281103833333333331e+00,1.847790999999999961e+00
-4.347309999999999786e-01,1.269079999999999986e+00,1.860908999999999924e+00
-4.493891428571428759e-01,1.276511142857142733e+00,1.871733142857142651e+00
-3.617676666666666541e-01,1.279649999999999954e+00,1.869136833333333358e+00
-4.485603999999999703e-01,1.277743800000000096e+00,1.898339800000000022e+00
-3.662697142857143651e-01,1.281641285714285816e+00,1.889989428571428487e+00
-2.839577142857142578e-01,1.279074285714285830e+00,1.871472999999999942e+00
-1.994612857142857298e-01,1.279917857142857107e+00,1.867526428571428587e+00
-1.990830000000000100e-01,1.269846000000000030e+00,1.891375999999999946e+00
-2.646192857142857235e-01,1.280007000000000117e+00,1.893474857142857015e+00
-1.786775000000000169e-01,1.280195999999999890e+00,1.891925666666666617e+00
-4.426913333333333256e-01,1.281055499999999903e+00,1.916044500000000150e+00
-3.715681249999999713e-01,1.278725875000000123e+00,1.915609624999999872e+00
-4.378122000000000402e-01,1.279643600000000214e+00,1.937064799999999920e+00
-3.636548000000000558e-01,1.278507999999999978e+00,1.939475399999999849e+00
-2.003250000000000031e-01,1.268482000000000109e+00,1.904851999999999990e+00
-2.795735714285714768e-01,1.281770714285714430e+00,1.918159999999999865e+00
-1.906498000000000081e-01,1.281803800000000049e+00,1.914357799999999887e+00
-2.756316666666666637e-01,1.281809333333333356e+00,1.938605166666666824e+00
-1.851427499999999948e-01,1.279338750000000191e+00,1.934754499999999933e+00
-1.012733749999999988e-01,1.277003999999999806e+00,1.867840999999999863e+00
-1.777474999999999888e-02,1.280512375000000036e+00,1.873547875000000085e+00
-6.762999999999999567e-02,1.269905000000000062e+00,1.886721000000000092e+00
-1.135746666666666710e-01,1.279302833333333389e+00,1.891401499999999958e+00
-1.520742857142857139e-02,1.279084571428571238e+00,1.893367571428571150e+00
1.627149999999999985e-01,1.269905000000000062e+00,1.880138000000000087e+00
7.208116666666665451e-02,1.279909500000000033e+00,1.869418166666666714e+00
1.655483333333333251e-01,1.278739666666666608e+00,1.867827999999999822e+00
7.384957142857143109e-02,1.278221571428571179e+00,1.888589285714285859e+00
1.418011666666666726e-01,1.279284333333333246e+00,1.894284333333333237e+00
-1.034931999999999935e-01,1.278600200000000076e+00,1.914571199999999918e+00
-8.891666666666665775e-03,1.279976499999999850e+00,1.916405333333333294e+00
-9.461928571428571133e-02,1.278990714285713981e+00,1.936976714285714385e+00
-3.068500000000000047e-02,1.281765999999999961e+00,1.940366800000000058e+00
6.069685714285714961e-02,1.280596428571428635e+00,1.916195571428571665e+00
1.500361428571428679e-01,1.280509857142857255e+00,1.917165000000000230e+00
5.528600000000000181e-02,1.278658375000000014e+00,1.937071250000000244e+00
1.572051249999999734e-01,1.280679750000000006e+00,1.939311374999999948e+00
2.358227499999999699e-01,1.283127749999999789e+00,1.781434749999999845e+00
3.191878750000000098e-01,1.284161125000000236e+00,1.775055124999999956e+00
2.350850000000000162e-01,1.284008142857142820e+00,1.802588000000000079e+00
3.250436923076923112e-01,1.281827230769230663e+00,1.802047615384614998e+00
4.061648571428571053e-01,1.280570000000000208e+00,1.777935571428571393e+00
4.979762000000000910e-01,1.281770600000000204e+00,1.779573400000000305e+00
4.158429000000000153e-01,1.281221299999999896e+00,1.802710599999999719e+00
5.027724999999999556e-01,1.281092666666666657e+00,1.802012166666666637e+00
2.411274545454545337e-01,1.279188909090908988e+00,1.822663545454545675e+00
3.387279999999999736e-01,1.278655333333333255e+00,1.824105999999999783e+00
2.377672857142857088e-01,1.277519714285714203e+00,1.846385285714285729e+00
3.271096000000000004e-01,1.280279000000000167e+00,1.844919799999999999e+00
4.193786666666666219e-01,1.278344166666666615e+00,1.825109166666666782e+00
4.975112499999999605e-01,1.282178375000000203e+00,1.824925375000000072e+00
4.014949999999999908e-01,1.282238833333333217e+00,1.847834666666666514e+00
5.024583749999999016e-01,1.281308749999999996e+00,1.846178749999999980e+00
5.886858571428571496e-01,1.279931571428571280e+00,1.778598714285714255e+00
6.710231111111111257e-01,1.279898555555555539e+00,1.778015111111111102e+00
5.793155714285713742e-01,1.280513857142857148e+00,1.803589571428571459e+00
6.648767999999999345e-01,1.281033399999999878e+00,1.799146400000000146e+00
7.649342499999999268e-01,1.283410875000000173e+00,1.778650999999999982e+00
8.299465000000000314e-01,1.281149833333333321e+00,1.776383666666666583e+00
7.719084999999999974e-01,1.280271500000000007e+00,1.801668000000000047e+00
8.533571249999999386e-01,1.280757249999999958e+00,1.801956624999999867e+00
5.868835000000000024e-01,1.281768750000000123e+00,1.822527500000000078e+00
6.724346666666666250e-01,1.280500888888888689e+00,1.819727333333333252e+00
5.857443333333334223e-01,1.280762444444444093e+00,1.846379888888889154e+00
6.730183750000000575e-01,1.281960375000000152e+00,1.848684500000000286e+00
7.545651666666667312e-01,1.282760833333333350e+00,1.822807166666666534e+00
8.317042000000001156e-01,1.281232799999999949e+00,1.824500199999999905e+00
7.542315714285715567e-01,1.278673857142857306e+00,1.846338714285714389e+00
8.465251999999999777e-01,1.281173600000000024e+00,1.843305200000000088e+00
2.407027499999999931e-01,1.281434500000000032e+00,1.870511749999999918e+00
3.224920000000000564e-01,1.282223888888888830e+00,1.869478666666666733e+00
2.415561666666666552e-01,1.284522166666666854e+00,1.892275333333333309e+00
3.295995714285714917e-01,1.281796285714285721e+00,1.893229142857143055e+00
4.143042499999999850e-01,1.281401999999999930e+00,1.869026999999999994e+00
4.882199999999999318e-01,1.278056571428571431e+00,1.867472714285714153e+00
4.195851999999999360e-01,1.280301600000000040e+00,1.893111799999999789e+00
5.017549999999999510e-01,1.280397111111111208e+00,1.893950666666666338e+00
2.411777777777778242e-01,1.283200888888888835e+00,1.913939000000000057e+00
3.256918333333333471e-01,1.282720499999999930e+00,1.915106166666666887e+00
2.480040000000000022e-01,1.282399000000000067e+00,1.938973500000000350e+00
3.354940000000000144e-01,1.280268799999999985e+00,1.934531400000000234e+00
4.032956249999999909e-01,1.281401999999999930e+00,1.914071874999999867e+00
4.962378000000000067e-01,1.280594599999999916e+00,1.919124200000000169e+00
4.166017499999999929e-01,1.279819874999999829e+00,1.937550250000000140e+00
5.045680000000000165e-01,1.279307666666666732e+00,1.938672500000000021e+00
5.828649999999999665e-01,1.280747600000000208e+00,1.871071599999999835e+00
6.670141428571428888e-01,1.280388428571428650e+00,1.871310142857142811e+00
5.888563333333333150e-01,1.280603000000000158e+00,1.893320000000000114e+00
6.692731999999999015e-01,1.279008999999999840e+00,1.891771199999999764e+00
7.510662000000000171e-01,1.280519399999999974e+00,1.869997000000000131e+00
8.460896666666667398e-01,1.281174999999999953e+00,1.868670666666666591e+00
7.549793333333333356e-01,1.279838166666666721e+00,1.891327333333333582e+00
8.403923333333332968e-01,1.281846833333333269e+00,1.892088166666666682e+00
5.823716666666666208e-01,1.281091833333333652e+00,1.913568333333333316e+00
6.709504285714285032e-01,1.279789857142857201e+00,1.914932857142856992e+00
5.802454999999999696e-01,1.280561500000000130e+00,1.937012333333333336e+00
6.705782500000000423e-01,1.281668249999999842e+00,1.938936750000000098e+00
7.567148000000001318e-01,1.283632999999999802e+00,1.917152000000000189e+00
8.364862499999999867e-01,1.282957750000000008e+00,1.915475000000000039e+00
7.637976666666667080e-01,1.282827833333333389e+00,1.939638500000000043e+00
8.472437499999998511e-01,1.280491124999999952e+00,1.936040624999999737e+00
-1.046991000000000005e+00,8.174434999999999896e-01,1.991767499999999913e+00
-9.521515000000000395e-01,7.958160000000000789e-01,1.982991999999999866e+00
-9.794190000000000396e-01,8.085419999999999829e-01,1.989910000000000068e+00
-1.017120999999999942e+00,8.039349999999999552e-01,2.015229999999999855e+00
-1.015020999999999951e+00,8.125609999999999777e-01,2.011298000000000030e+00
-9.652594999999999370e-01,7.867870000000000141e-01,2.008618499999999862e+00
-9.931699999999999973e-01,8.099910000000000165e-01,2.016070000000000029e+00
-9.903823333333332535e-01,7.922896666666666698e-01,2.026247666666666891e+00
-9.853269999999999529e-01,7.779169999999999696e-01,2.047829999999999817e+00
-1.017571999999999921e+00,7.990369999999999973e-01,2.062549999999999883e+00
-1.055566000000000004e+00,8.247269999999999879e-01,2.086472000000000104e+00
-1.144756000000000107e+00,8.856589999999999741e-01,2.084579000000000182e+00
-1.009120000000000017e+00,7.868849999999999456e-01,2.094233000000000011e+00
-1.042724999999999902e+00,8.087950000000000417e-01,2.110371000000000219e+00
-1.111887999999999987e+00,8.613070000000000448e-01,2.130536000000000207e+00
-1.538040999999999991e+00,4.502059999999999951e-01,2.244921999999999862e+00
-1.640014000000000083e+00,4.835360000000000213e-01,2.235898000000000163e+00
-1.565482571428571390e+00,4.727858571428571466e-01,2.243847142857142707e+00
-1.716007000000000060e+00,5.115140000000000242e-01,2.242595500000000186e+00
-1.799967666666666632e+00,5.356549999999998812e-01,2.237038666666666842e+00
